date,subject,message,station,cause,key,category_name,borough,line,reason
11/5/22 12:52,"BKLYN, F Train, Delays",Southbound F trains are running with delays after EMS responded to someone in need of assistance on a train at Jay St-MetroTech.,Jay St-MetroTech,EMS,EMS,Medical Emergency,['BKLYN'],F,Delays
11/5/22 12:29,"BKLYN, F Train, Delays",Southbound F trains are delayed while we request EMS for someone in need of assistance on a train at Jay St-MetroTech.,Jay St-MetroTech,EMS,EMS,Medical Emergency,['BKLYN'],F,Delays
11/5/22 12:14,"QNS, F Train, Delays",Southbound F trains are delayed while we request EMS for someone in need of assistance at Sutphin Blvd.,Sutphin Blvd,EMS,EMS,Medical Emergency,['QNS'],F,Delays
11/5/22 11:47,"MANH, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we remove a vandalized train from service at 116 St.,116 St,vandalized,vandalized,Cleaning Trains,['MANH'],2,Delays
11/5/22 11:47,"MANH, 2 and 3 Trains, Delays",Northbound 2/3 trains are delayed while we remove a vandalized train from service at 116 St.,116 St,vandalized,vandalized,Cleaning Trains,['MANH'],3,Delays
11/5/22 11:31,"QNS, A Train, Delays",Far Rockaway-Mott Av-bound A trains are delayed while we investigate what caused a train's brakes to be activated near Aqueduct-N Conduit Av.,Aqueduct-N Conduit Av,brake,brake,Brake Malfunction,['QNS'],A,Delays
11/5/22 11:28,"MANH, A, C, and F Trains, Delays",Southbound A/C/F trains are running with delays after we addressed a switch problem at 2 Av.,2 Av,switch,switch,Switch Malfunction,['MANH'],A,Delays
11/5/22 11:28,"MANH, A, C, and F Trains, Delays",Southbound A/C/F trains are running with delays after we addressed a switch problem at 2 Av.,2 Av,switch,switch,Switch Malfunction,['MANH'],C,Delays
11/5/22 11:28,"MANH, A, C, and F Trains, Delays",Southbound A/C/F trains are running with delays after we addressed a switch problem at 2 Av.,2 Av,switch,switch,Switch Malfunction,['MANH'],F,Delays
11/5/22 10:06,"MANH, F Train, Delays",Southbound F trains are running with delays while we address a switch problem at 2 Av.,2 Av,switch,switch,Switch Malfunction,['MANH'],F,Delays
11/5/22 9:29,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are delayed while NYPD conducts an investigation at 125 St.,125 St,investigation,investigation,Police Activity,['MANH'],4,Delays
11/5/22 9:29,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are delayed while NYPD conducts an investigation at 125 St.,125 St,investigation,investigation,Police Activity,['MANH'],5,Delays
11/5/22 9:29,"MANH, 4, 5, and 6 Trains, Delays",Northbound 4/5/6 trains are delayed while NYPD conducts an investigation at 125 St.,125 St,investigation,investigation,Police Activity,['MANH'],6,Delays
11/5/22 8:49,"BKLYN, A Train, Delays",Queens-bound A trains are delayed while we remove a train with a mechanical problem from service at Euclid Av.,Euclid Av,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],A,Delays
11/5/22 7:31,"MANH, A, C, D, E, and F Trains, Trains Rerouted","Northbound A/C running via F from W 4 St to 34 St, then via D to 59 St-Columbus Circle. Northbound E via F W 4 St to Rockefeller Ctr. We are investigating what caused a train's brakes to be activated at W 4 St-Wash Sq. All northbound trains will be arriving on the lower level at W 4 St-Wash Sq.",W 4 St-Wash Sq,brake,brake,Brake Malfunction,['MANH'],A,Trains Rerouted
11/5/22 7:31,"MANH, A, C, D, E, and F Trains, Trains Rerouted","Northbound A/C running via F from W 4 St to 34 St, then via D to 59 St-Columbus Circle. Northbound E via F W 4 St to Rockefeller Ctr. We are investigating what caused a train's brakes to be activated at W 4 St-Wash Sq. All northbound trains will be arriving on the lower level at W 4 St-Wash Sq.",W 4 St-Wash Sq,brake,brake,Brake Malfunction,['MANH'],C,Trains Rerouted
11/5/22 7:31,"MANH, A, C, D, E, and F Trains, Trains Rerouted","Northbound A/C running via F from W 4 St to 34 St, then via D to 59 St-Columbus Circle. Northbound E via F W 4 St to Rockefeller Ctr. We are investigating what caused a train's brakes to be activated at W 4 St-Wash Sq. All northbound trains will be arriving on the lower level at W 4 St-Wash Sq.",W 4 St-Wash Sq,brake,brake,Brake Malfunction,['MANH'],D,Trains Rerouted
11/5/22 7:31,"MANH, A, C, D, E, and F Trains, Trains Rerouted","Northbound A/C running via F from W 4 St to 34 St, then via D to 59 St-Columbus Circle. Northbound E via F W 4 St to Rockefeller Ctr. We are investigating what caused a train's brakes to be activated at W 4 St-Wash Sq. All northbound trains will be arriving on the lower level at W 4 St-Wash Sq.",W 4 St-Wash Sq,brake,brake,Brake Malfunction,['MANH'],E,Trains Rerouted
11/5/22 7:31,"MANH, A, C, D, E, and F Trains, Trains Rerouted","Northbound A/C running via F from W 4 St to 34 St, then via D to 59 St-Columbus Circle. Northbound E via F W 4 St to Rockefeller Ctr. We are investigating what caused a train's brakes to be activated at W 4 St-Wash Sq. All northbound trains will be arriving on the lower level at W 4 St-Wash Sq.",W 4 St-Wash Sq,brake,brake,Brake Malfunction,['MANH'],F,Trains Rerouted
11/5/22 6:59,"BKLYN, MANH, C Train, Delays",Euclid Av-bound C trains are delayed while we investigate what caused a train's brakes to activate at 145 St.,145 St,brake,brake,Brake Malfunction,"['BKLYN', 'MANH']",C,Delays
11/5/22 6:54,"BKLYN, Franklin Av S Train, Delays",FS trains are delayed in both directions while we investigate a mechanical problem on a train at Prospect Park.,Prospect Park,mechanical problem,mechanical problem,Mechanical Problem,['BKLYN'],Franklin Av S,Delays
11/5/22 6:28,"MANH, 1 Train, Delays",Southbound 1 trains are running with delays after we addressed a door problem on a train at 103 St.,103 St,door,door,Mechanical Problem,['MANH'],1,Delays
11/5/22 4:55,"QNS, E Train, Delays",Jamaica Center-Parsons/Archer-bound E trains are delayed while we perform track maintenance at 36 St.,36 St,track maintenance,track maintenance,Track Maintenance,['QNS'],E,Delays
11/5/22 4:30,"BKLYN, G Train, Slow Speeds",Southbound G trains are moving at slower speeds near Metropolitan Av while we investigate a signal problem in the area.,Metropolitan Av,signal,signal,Singal Malfunction,['BKLYN'],G,Slow Speeds
11/5/22 4:22,"MANH, 4 and 6 Trains, Delays",Northbound 4/6 trains are running with delays after we investigated reports of people being disruptive at 23 St.,23 St,disruptive,disruptive,Disruptive Passenger,['MANH'],4,Delays
11/5/22 4:22,"MANH, 4 and 6 Trains, Delays",Northbound 4/6 trains are running with delays after we investigated reports of people being disruptive at 23 St.,23 St,disruptive,disruptive,Disruptive Passenger,['MANH'],6,Delays
11/5/22 3:17,"QNS, A Train, Delays",Southbound A trains are delayed while we investigate why a train's brakes were activated at Aqueduct-N Conduit Av.,Aqueduct-N Conduit Av,brake,brake,Brake Malfunction,['QNS'],A,Delays
11/5/22 2:55,"BKLYN, 2 and 4 Trains, Delays",2/4 trains are delayed in both directions while we perform track maintenance at Franklin Av-Medgar Evers College.,Franklin Av-Medgar Evers College,track maintenance,track maintenance,Track Maintenance,['BKLYN'],2,Delays
11/5/22 2:55,"BKLYN, 2 and 4 Trains, Delays",2/4 trains are delayed in both directions while we perform track maintenance at Franklin Av-Medgar Evers College.,Franklin Av-Medgar Evers College,track maintenance,track maintenance,Track Maintenance,['BKLYN'],4,Delays
11/5/22 2:10,"BKLYN, A Train, Delays",Southbound A trains are delayed while we request NYPD for a person being disruptive aboard a train at Grant Av.,Grant Av,disruptive,disruptive,Disruptive Passenger,['BKLYN'],A,Delays
11/5/22 2:02,"D Train, Delays",Southbound D trains are delayed while we investigate a report of an unauthorized person on the tracks.,na,unauthorized person,unauthorized person,Disruptive Passenger,[],D,Delays
11/5/22 1:53,"MANH, F Train, Delays",Southbound F trains are running with delays after we moved a train that had its brakes activated near 14 St.,14 St,brake,brake,Brake Malfunction,['MANH'],F,Delays
11/5/22 1:22,"MANH, F Train, Delays",Southbound F trains are delayed while we investigate why a train's brakes were activated at 23 St.,23 St,brake,brake,Brake Malfunction,['MANH'],F,Delays
11/4/22 23:59,"BKLYN, N and R Trains, Delays",Southbound N/R trains are delayed while we request EMS assistance for a person in need at 59 St (Brooklyn).,59 St (Brooklyn),EMS,EMS,Medical Emergency,['BKLYN'],N,Delays
11/4/22 23:59,"BKLYN, N and R Trains, Delays",Southbound N/R trains are delayed while we request EMS assistance for a person in need at 59 St (Brooklyn).,59 St (Brooklyn),EMS,EMS,Medical Emergency,['BKLYN'],R,Delays
11/4/22 23:56,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we address a door problem on a train at 116 St.,116 St,door,door,Mechanical Problem,['MANH'],2,Delays
11/4/22 23:56,"MANH, 2 and 3 Trains, Delays",Southbound 2/3 trains are delayed while we address a door problem on a train at 116 St.,116 St,door,door,Mechanical Problem,['MANH'],3,Delays
11/4/22 23:47,"QNS, E, F, and R Trains, Delays",Northbound E/F/R trains are running with delays while we address a signal problem near Queens Plaza.,Queens Plaza,signal,signal,Singal Malfunction,['QNS'],E,Delays
11/4/22 23:47,"QNS, E, F, and R Trains, Delays",Northbound E/F/R trains are running with delays while we address a signal problem near Queens Plaza.,Queens Plaza,signal,signal,Singal Malfunction,['QNS'],F,Delays
11/4/22 23:47,"QNS, E, F, and R Trains, Delays",Northbound E/F/R trains are running with delays while we address a signal problem near Queens Plaza.,Queens Plaza,signal,signal,Singal Malfunction,['QNS'],R,Delays
11/4/22 22:21,"QNS, N Train, Delays",Southbound N trains are delayed while we remove a train with a door problem from service at Broadway.,Broadway,door,door,Mechanical Problem,['QNS'],N,Delays
11/4/22 22:20,"MANH, A Train, Local to Express","Southbound A trains are running on the express track from 168 St to 125 St because of NYPD activity at 145 St. For service to/from bypassed stations, take a northbound train.",145 St,NYPD,NYPD,Police Activity,['MANH'],A,Local to Express
11/4/22 20:50,"MANH, QNS, 7 Train, Delays","34 St-Hudson Yards-bound 7 trains are express from 74 St to Queensboro Plaza. Flushing-bound 7 trains are local from Queensboro Plaza to 74 St. 7 trains are delayed while we move a train with a mechanical problem at 61 St-Woodside. For service to/from bypassed stations, take a Flushing-bound train.",61 St-Woodside,mechanical problem,mechanical problem,Mechanical Problem,"['MANH', 'QNS']",7,Delays
11/4/22 20:36,"MANH, QNS, 7 Train, Delays",Flushing-Main St-bound 7 trains are running with delays after we moved a train with a door problem at Times Sq-42 St.,Times Sq-42 St,door,door,Mechanical Problem,"['MANH', 'QNS']",7,Delays
11/4/22 19:25,"BKLYN, D Train, Delays",Southbound D trains are running with delays after we investigated why a train's brakes were activated at 62 St.,62 St,brake,brake,Brake Malfunction,['BKLYN'],D,Delays
11/4/22 19:00,"QNS, E Train, Delays",Southbound E trains ae running with delays after we requested NYPD assistance for people being disruptive on a train at Kew Gardens-Union Tpke.,Kew Gardens-Union Tpke,disruptive,disruptive,Disruptive Passenger,['QNS'],E,Delays
11/4/22 18:49,"SIR Train, Delays",The 7:31 PM and 7:51 PM SIR trips from St George to Tottenville will not run. We're running as much service as we can with the crews we have available.,na,We're running as much service as we can,We're running as much service as we can,Unknown Cause,[],SIR,Delays
11/4/22 18:44,"BKLYN, Q Train, Delays",Southbound Q trains are delayed while we request NYPD assistance for people being disruptive at Newkirk Plaza.,Newkirk Plaza,disruptive,disruptive,Disruptive Passenger,['BKLYN'],Q,Delays
11/4/22 18:06,"SI, SIR Train, Delays",The 7:03 PM SIR trip from St George to Great Kills will not run. The 7:01 PM SIR trip from St George to Tottenville will make all stops. We're running as much service as we can with the crews we have available,na,We're running as much service as we can,We're running as much service as we can,Unknown Cause,['SI'],SIR,Delays
11/4/22 18:02,"N and Q Trains, Delays",Southbound N/Q trains are delayed while we work to correct a signal problem on the Manhattan Bridge.,Manhattan Bridge,signal,signal,Singal Malfunction,[],N,Delays
11/4/22 18:02,"N and Q Trains, Delays",Southbound N/Q trains are delayed while we work to correct a signal problem on the Manhattan Bridge.,Manhattan Bridge,signal,signal,Singal Malfunction,[],Q,Delays
11/4/22 17:31,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are running with delays after we responded to a report of smoke at 14 St-Union Sq.,14 St-Union Sq,smoke,smoke,Fire or Flooding,['MANH'],4,Delays
11/4/22 17:31,"MANH, 4 and 5 Trains, Delays",Southbound 4/5 trains are running with delays after we responded to a report of smoke at 14 St-Union Sq.,14 St-Union Sq,smoke,smoke,Fire or Flooding,['MANH'],5,Delays
11/4/22 17:14,"MANH, A, B, C, and D Trains, Multiple Changes",Northbound A/D trains are running local from 59 St-Columbus Circle to 125 St while we request NYPD assistance for someone being disruptive at 125 St. You may wait longer for a northbound B/C train as they share tracks with these rerouted trains.,125 St,disruptive,disruptive,Disruptive Passenger,['MANH'],A,Multiple Changes
11/4/22 17:14,"MANH, A, B, C, and D Trains, Multiple Changes",Northbound A/D trains are running local from 59 St-Columbus Circle to 125 St while we request NYPD assistance for someone being disruptive at 125 St. You may wait longer for a northbound B/C train as they share tracks with these rerouted trains.,125 St,disruptive,disruptive,Disruptive Passenger,['MANH'],B,Multiple Changes
11/4/22 17:14,"MANH, A, B, C, and D Trains, Multiple Changes",Northbound A/D trains are running local from 59 St-Columbus Circle to 125 St while we request NYPD assistance for someone being disruptive at 125 St. You may wait longer for a northbound B/C train as they share tracks with these rerouted trains.,125 St,disruptive,disruptive,Disruptive Passenger,['MANH'],C,Multiple Changes
11/4/22 17:14,"MANH, A, B, C, and D Trains, Multiple Changes",Northbound A/D trains are running local from 59 St-Columbus Circle to 125 St while we request NYPD assistance for someone being disruptive at 125 St. You may wait longer for a northbound B/C train as they share tracks with these rerouted trains.,125 St,disruptive,disruptive,Disruptive Passenger,['MANH'],D,Multiple Changes
11/4/22 16:53,"SI, SIR Train, Delays",The 5:48 PM SIR trip from St George to Great Kills will not run. The 5:46 PM SIR trip from St George to Tottenville will make all stops. We're running as much service as we can with the crews we have available.,na,We're running as much service as we can,We're running as much service as we can,Unknown Cause,['SI'],SIR,Delays
